server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
4;349;349.5236871266556;361.5236871266556;653;19;15.0;12.0
19;350;350.0;374.0;659;21;24.0;24.0
6;315;351.0;379.0;570;2;27.0;28.0
1;342;351.3432182404527;354.3432182404527;642;26;2.0;3.0
17;342;352.0;382.0;648;28;29.0;30.0
0;349;352.5722321764233;379.5722321764233;656;6;27.0;27.0
14;345;354.0;378.0;650;15;22.0;24.0
1;342;354.3432182404527;374.3432182404527;644;15;22.0;20.0
7;358;358.0541825211486;376.0541825211486;674;9;17.0;18.0
13;358;358.2063547194084;384.2063547194084;671;20;25.0;26.0
11;356;359.0;369.0;663;5;12.0;10.0
15;356;360.0;368.0;668;6;11.0;8.0
4;356;361.5236871266556;385.5236871266556;667;2;24.0;24.0
16;361;363.0;390.0;682;5;28.0;27.0
8;358;363.5842441923265;372.5842441923265;675;0;13.0;9.0
10;356;364.6005948324847;388.6005948324847;661;25;20.0;24.0
2;365;365.01331486788956;380.01331486788956;691;28;16.0;15.0
15;367;368.0;387.0;694;21;17.0;19.0
12;367;368.0;382.0;693;0;14.0;14.0
5;357;368.0;387.0;670;19;23.0;19.0
9;360;368.6396532820902;376.6396532820902;679;29;8.0;8.0
11;364;369.0;391.0;685;1;21.0;22.0
3;360;369.314315737146;388.314315737146;680;1;17.0;19.0
8;371;372.5842441923265;401.5842441923265;698;11;29.0;29.0
19;371;374.0;389.0;697;3;16.0;15.0
1;371;374.3432182404527;387.3432182404527;700;14;13.0;13.0
7;375;376.0541825211486;384.0541825211486;703;1;6.0;8.0
9;375;376.6396532820902;377.6396532820902;704;11;2.0;1.0
9;377;377.6396532820902;391.6396532820902;714;26;16.0;14.0
14;375;378.0;386.0;705;7;4.0;8.0
6;376;379.0;383.0;707;14;5.0;4.0
0;376;379.5722321764233;390.5722321764233;706;12;13.0;11.0
2;375;380.01331486788956;403.01331486788956;702;25;21.0;23.0
17;381;382.0;386.0;716;27;4.0;4.0
12;381;382.0;386.0;721;28;1.0;4.0
6;383;383.0;396.0;726;3;12.0;13.0
7;381;384.0541825211486;393.0541825211486;719;27;8.0;9.0
